Commodity Code,group_id, description,transaction
03027400,20,??????????,EX
03027900,20,??????????,EX
03028100,20,??????????,EX
03028200,20,??????????,EX
03028300,20,??????????,EX
03028400,20,??????????,EX
03028500,20,??????????,EX
03028911,20,??????????,EX
03028912,20,??????????,EX
03028913,20,??????????,EX
03028914,20,??????????,EX
03028915,20,??????????,EX
03028916,20,??????????,EX
03028917,20,??????????,EX
03028918,20,??????????,EX
03028919,20,??????????,EX
03028922,20,??????????,EX
03028923,20,??????????,EX
03028927,20,??????????,EX
03028928,20,??????????,EX
03028929,20,??????????,EX
03029100,20,??????????,EX
03029200,20,??????????,EX
03029900,20,??????????,EX
03031100,20,??????????,EX
03031200,20,??????????,EX
03031300,20,??????????,EX
03031400,20,??????????,EX
03031900,20,??????????,EX
03032300,20,??????????,EX
03032400,20,??????????,EX
03032500,20,??????????,EX
03032600,20,??????????,EX
03032900,20,??????????,EX
03033100,20,??????????,EX
03033200,20,??????????,EX
03033300,20,??????????,EX
03033400,20,??????????,EX
03033900,20,??????????,EX
03034100,20,??????????,EX
03034200,20,??????????,EX
03034300,20,??????????,EX
03034400,20,??????????,EX
03034510,20,??????????,EX
03034590,20,??????????,EX
03034600,20,??????????,EX
03034910,20,??????????,EX
03034990,20,??????????,EX
03035100,20,??????????,EX
03035300,20,??????????,EX
03035410,20,??????????,EX
03035420,20,??????????,EX
03035500,20,??????????,EX
03035600,20,??????????,EX
03035700,20,??????????,EX
03035910,20,??????????,EX
03035920,20,??????????,EX
03035990,20,??????????,EX
03036300,20,??????????,EX
03036400,20,??????????,EX
03036500,20,??????????,EX
03036600,20,??????????,EX
03036700,20,??????????,EX
03036800,20,??????????,EX
03036900,20,??????????,EX
03038100,20,??????????,EX
03038200,20,??????????,EX
03038300,20,??????????,EX
03038400,20,??????????,EX
03038911,20,??????????,EX
03038913,20,??????????,EX
03038914,20,??????????,EX
03038915,20,??????????,EX
03038916,20,??????????,EX
03038917,20,??????????,EX
03038918,20,??????????,EX
03038919,20,??????????,EX
03038922,20,??????????,EX
03038923,20,??????????,EX
03038924,20,??????????,EX
03038927,20,??????????,EX
03038928,20,??????????,EX
03038929,20,??????????,EX
03039100,20,??????????,EX
03039200,20,??????????,EX
03039900,20,??????????,EX
03043100,20,??????????,EX
03043200,20,??????????,EX
03043300,20,??????????,EX
03043900,20,??????????,EX
03044100,20,??????????,EX
03044200,20,??????????,EX
03044300,20,??????????,EX
03044400,20,??????????,EX
03044500,20,??????????,EX
03044600,20,??????????,EX
03044700,20,??????????,EX
03044800,20,??????????,EX
03044900,20,??????????,EX
03045100,20,??????????,EX
03045200,20,??????????,EX
03045300,20,??????????,EX
03045400,20,??????????,EX
03045500,20,??????????,EX
03045600,20,??????????,EX
03045700,20,??????????,EX
03045900,20,??????????,EX
03046100,20,??????????,EX
03046200,20,??????????,EX
03046300,20,??????????,EX
03046900,20,??????????,EX
03047100,20,??????????,EX
03047200,20,??????????,EX
03047300,20,??????????,EX
03047400,20,??????????,EX
03047500,20,??????????,EX
03047900,20,??????????,EX
03048100,20,??????????,EX
03048200,20,??????????,EX
03048300,20,??????????,EX
03048400,20,??????????,EX
03048500,20,??????????,EX
03048600,20,??????????,EX
03048700,20,??????????,EX
03048800,20,??????????,EX
03048910,20,??????????,EX
03048990,20,??????????,EX
03049100,20,??????????,EX
03049200,20,??????????,EX
03049300,20,??????????,EX
03049400,20,??????????,EX
03049500,20,??????????,EX
03049600,20,??????????,EX
03049700,20,??????????,EX
03049910,20,??????????,EX
03049990,20,??????????,EX
03052010,20,??????????,EX
03052090,20,??????????,EX
03053100,20,??????????,EX
03053200,20,??????????,EX
03053910,20,??????????,EX
03053920,20,??????????,EX
03053991,20,??????????,EX
03053992,20,??????????,EX
03053999,20,??????????,EX
03054100,20,??????????,EX
03054200,20,??????????,EX
03054300,20,??????????,EX
03054400,20,??????????,EX
03054910,20,??????????,EX
03054990,20,??????????,EX
03055100,20,??????????,EX
03055200,20,??????????,EX
03055300,20,??????????,EX
03055400,20,??????????,EX
03055921,20,??????????,EX
03055929,20,??????????,EX
03055990,20,??????????,EX
03056100,20,??????????,EX
03056200,20,??????????,EX
03056300,20,??????????,EX
03056400,20,??????????,EX
03056910,20,??????????,EX
03056990,20,??????????,EX
03057110,20,??????????,EX
03057190,20,??????????,EX
03057211,20,??????????,EX
03057219,20,??????????,EX
03057291,20,??????????,EX
03057299,20,??????????,EX
03057910,20,??????????,EX
03057990,20,??????????,EX
03061110,20,??????????,EX
03061190,20,??????????,EX
03061210,20,??????????,EX
03061290,20,??????????,EX
03061411,20,??????????,EX
03061419,20,??????????,EX
03061491,20,??????????,EX
03061492,20,??????????,EX
03061493,20,??????????,EX
03061499,20,??????????,EX
03061500,20,??????????,EX
03061600,20,??????????,EX
03061711,20,??????????,EX
03061719,20,??????????,EX
03061721,20,??????????,EX
03061722,20,??????????,EX
03061729,20,??????????,EX
03061730,20,??????????,EX
03061790,20,??????????,EX
03061900,20,??????????,EX
03063110,20,??????????,EX
03063120,20,??????????,EX
03063130,20,??????????,EX
03063210,20,??????????,EX
03063220,20,??????????,EX
03063230,20,??????????,EX
03063311,20,??????????,EX
03063312,20,??????????,EX
03063391,20,??????????,EX
03063392,20,??????????,EX
03063400,20,??????????,EX
03063510,20,??????????,EX
03063520,20,??????????,EX
03063530,20,??????????,EX
03063611,20,??????????,EX
03063612,20,??????????,EX
03063613,20,??????????,EX
03063619,20,??????????,EX
03063621,20,??????????,EX
03063622,20,??????????,EX
03063623,20,??????????,EX
03063629,20,??????????,EX
03063631,20,??????????,EX
03063632,20,??????????,EX
03063633,20,??????????,EX
03063639,20,??????????,EX
03063910,20,??????????,EX
03063920,20,??????????,EX
03069121,20,??????????,EX
03069129,20,??????????,EX
03069131,20,??????????,EX
03069139,20,??????????,EX
03069221,20,??????????,EX
03069229,20,??????????,EX
03069231,20,??????????,EX
03069239,20,??????????,EX
03069321,20,??????????,EX
03069329,20,??????????,EX
03069331,20,??????????,EX
03069339,20,??????????,EX
03069421,20,??????????,EX
03069429,20,??????????,EX
03069431,20,??????????,EX
03069439,20,??????????,EX
03069521,20,??????????,EX
03069529,20,??????????,EX
03069530,20,??????????,EX
03069921,20,??????????,EX
03069929,20,??????????,EX
03069931,20,??????????,EX
03069939,20,??????????,EX
03071110,20,??????????,EX
03071120,20,??????????,EX
03071200,20,??????????,EX
03071920,20,??????????,EX
03071930,20,??????????,EX
03072110,20,??????????,EX
03072120,20,??????????,EX
03072200,20,??????????,EX
03072930,20,??????????,EX
03072940,20,??????????,EX
03073110,20,??????????,EX
03073120,20,??????????,EX
03073200,20,??????????,EX
03073930,20,??????????,EX
03073940,20,??????????,EX
03074211,20,??????????,EX
03074219,20,??????????,EX
03074221,20,??????????,EX
03074229,20,??????????,EX
03074310,20,??????????,EX
03074390,20,??????????,EX
03074921,20,??????????,EX
03074929,20,??????????,EX
03074931,20,??????????,EX
03074939,20,??????????,EX
03075110,20,??????????,EX
03075120,20,??????????,EX
03075200,20,??????????,EX
03075920,20,??????????,EX
03075930,20,??????????,EX
03076010,20,??????????,EX
03076020,20,??????????,EX
03076040,20,??????????,EX
03076050,20,??????????,EX
03077110,20,??????????,EX
03077120,20,??????????,EX
03077200,20,??????????,EX
03077930,20,??????????,EX
03077940,20,??????????,EX
03078110,20,??????????,EX
03078120,20,??????????,EX
03078210,20,??????????,EX
03078220,20,??????????,EX
03078300,20,??????????,EX
03078400,20,??????????,EX
03078710,20,??????????,EX
03078720,20,??????????,EX
03078810,20,??????????,EX
03078820,20,??????????,EX
03079110,20,??????????,EX
03079120,20,??????????,EX
03079200,20,??????????,EX
03079930,20,??????????,EX
03079940,20,??????????,EX
03081110,20,??????????,EX
03081120,20,??????????,EX
03081200,20,??????????,EX
03081920,20,??????????,EX
03081930,20,??????????,EX
03082110,20,??????????,EX
03082120,20,??????????,EX
03082200,20,??????????,EX
03082920,20,??????????,EX
03082930,20,??????????,EX
03083010,20,??????????,EX
03083020,20,??????????,EX
03083030,20,??????????,EX
03083040,20,??????????,EX
03083050,20,??????????,EX
03089010,20,??????????,EX
03089020,20,??????????,EX
03089030,20,??????????,EX
03089040,20,??????????,EX
03089050,20,??????????,EX
03091000,20,??????????,EX
03099011,20,??????????,EX
03099012,20,??????????,EX
03099019,20,??????????,EX
03099021,20,??????????,EX
03099022,20,??????????,EX
03099029,20,??????????,EX
03099090,20,??????????,EX
16041110,20,??????????,EX
16041190,20,??????????,EX
16041210,20,??????????,EX
16041290,20,??????????,EX
16041311,20,??????????,EX
16041319,20,??????????,EX
16041391,20,??????????,EX
16041399,20,??????????,EX
16041411,20,??????????,EX
16041419,20,??????????,EX
16041491,20,??????????,EX
16041499,20,??????????,EX
16041510,20,??????????,EX
16041590,20,??????????,EX
16041610,20,??????????,EX
16041690,20,??????????,EX
16041710,20,??????????,EX
16041790,20,??????????,EX
16041810,20,??????????,EX
16041891,20,??????????,EX
16041899,20,??????????,EX
16041920,20,??????????,EX
16041930,20,??????????,EX
16041990,20,??????????,EX
16042020,20,??????????,EX
16042030,20,??????????,EX
16042040,20,??????????,EX
16042091,20,??????????,EX
16042099,20,??????????,EX
16043100,20,??????????,EX
16043200,20,??????????,EX
16051011,20,??????????,EX
16051012,20,??????????,EX
16051013,20,??????????,EX
16051014,20,??????????,EX
16051090,20,??????????,EX
16052100,20,??????????,EX
16052920,20,??????????,EX
16052930,20,??????????,EX
16052990,20,??????????,EX
16053000,20,??????????,EX
16054000,20,??????????,EX
16055100,20,??????????,EX
16055200,20,??????????,EX
16055300,20,??????????,EX
16055410,20,??????????,EX
16055490,20,??????????,EX
16055500,20,??????????,EX
16055600,20,??????????,EX
16055710,20,??????????,EX
16055790,20,??????????,EX
16055800,20,??????????,EX
16055900,20,??????????,EX
16056100,20,??????????,EX
16056200,20,??????????,EX
16056300,20,??????????,EX
16056900,20,??????????,EX
07011000,21,?????????????,EX
07019010,21,?????????????,EX
07019090,21,?????????????,EX
07020000,21,?????????????,EX
07031011,21,?????????????,EX
07031019,21,?????????????,EX
07031021,21,?????????????,EX
07031029,21,?????????????,EX
07032010,21,?????????????,EX
07032090,21,?????????????,EX
07039010,21,?????????????,EX
07039090,21,?????????????,EX
07041010,21,?????????????,EX
07041020,21,?????????????,EX
07041090,21,?????????????,EX
07042000,21,?????????????,EX
07049010,21,?????????????,EX
07049020,21,?????????????,EX
07049030,21,?????????????,EX
07049090,21,?????????????,EX
07051100,21,?????????????,EX
07051900,21,?????????????,EX
07052100,21,?????????????,EX
07052900,21,?????????????,EX
07061010,21,?????????????,EX
07061020,21,?????????????,EX
07069000,21,?????????????,EX
07070000,21,?????????????,EX
07092000,21,?????????????,EX
07093000,21,?????????????,EX
07094000,21,?????????????,EX
07095100,21,?????????????,EX
07095200,21,?????????????,EX
07095300,21,?????????????,EX
07095400,21,?????????????,EX
07095500,21,?????????????,EX
07095600,21,?????????????,EX
07095920,21,?????????????,EX
07095990,21,?????????????,EX
07096010,21,?????????????,EX
07096090,21,?????????????,EX
07097000,21,?????????????,EX
07099100,21,?????????????,EX
07099200,21,?????????????,EX
07099300,21,?????????????,EX
07099910,21,?????????????,EX
07099920,21,?????????????,EX
07099990,21,?????????????,EX
07101000,21,?????????????,EX
07103000,21,?????????????,EX
07108000,21,?????????????,EX
07109000,21,?????????????,EX
07112010,21,?????????????,EX
07112090,21,?????????????,EX
07114010,21,?????????????,EX
07114090,21,?????????????,EX
07115110,21,?????????????,EX
07115190,21,?????????????,EX
07115910,21,?????????????,EX
07115990,21,?????????????,EX
07119010,21,?????????????,EX
07119020,21,?????????????,EX
07119030,21,?????????????,EX
07119040,21,?????????????,EX
07119050,21,?????????????,EX
07119060,21,?????????????,EX
07119090,21,?????????????,EX
07122000,21,?????????????,EX
07123100,21,?????????????,EX
07123200,21,?????????????,EX
07123300,21,?????????????,EX
07123400,21,?????????????,EX
07123910,21,?????????????,EX
07123990,21,?????????????,EX
07129010,21,?????????????,EX
07129020,21,?????????????,EX
07129090,21,?????????????,EX
07141091,21,?????????????,EX
07141099,21,?????????????,EX
07142010,21,?????????????,EX
07142090,21,?????????????,EX
07143010,21,?????????????,EX
07143090,21,?????????????,EX
07144010,21,?????????????,EX
07144090,21,?????????????,EX
07145010,21,?????????????,EX
07145090,21,?????????????,EX
07149011,21,?????????????,EX
07149019,21,?????????????,EX
07149091,21,?????????????,EX
07149099,21,?????????????,EX
08011100,21,?????????????,EX
08011200,21,?????????????,EX
08011910,21,?????????????,EX
08011990,21,?????????????,EX
08012100,21,?????????????,EX
08012200,21,?????????????,EX
08013100,21,?????????????,EX
08013200,21,?????????????,EX
08021100,21,?????????????,EX
08021210,21,?????????????,EX
08021290,21,?????????????,EX
08022100,21,?????????????,EX
08022200,21,?????????????,EX
08023100,21,?????????????,EX
08023200,21,?????????????,EX
08024100,21,?????????????,EX
08024200,21,?????????????,EX
08025100,21,?????????????,EX
08025200,21,?????????????,EX
08026100,21,?????????????,EX
08026200,21,?????????????,EX
08027000,21,?????????????,EX
08028000,21,?????????????,EX
08029100,21,?????????????,EX
08029200,21,?????????????,EX
08029900,21,?????????????,EX
08031010,21,?????????????,EX
08031020,21,?????????????,EX
08039010,21,?????????????,EX
08039020,21,?????????????,EX
08039030,21,?????????????,EX
08039090,21,?????????????,EX
08041000,21,?????????????,EX
08042000,21,?????????????,EX
08043000,21,?????????????,EX
